YEAR,MONTH,DAY,GRID_NO,PRECIPITATION,ET0,TEMPERATURE_AVG,WINDSPEED,RADIATION
1976,5,13,97100,3.3,2.23,9.3,2.5,12514
1976,5,14,97100,0,3.25,8.7,1.4,23589
1976,5,15,97100,0,4.39,12.6,2,26447
1976,5,16,97100,0,3.44,15.4,2,17182
1976,5,17,97100,0,5.19,16.4,2.5,26975
1976,5,18,97100,4.6,5.03,19,2.9,23027
1976,5,19,97100,1,2.53,14.4,2,13981
1976,5,20,97100,1.4,2.79,12,4.3,12146
1976,5,21,97100,1.7,2.91,11,4.3,16074
1976,5,22,97100,0.1,2.14,11.6,1.4,10742
1976,5,23,97100,0,4.39,14,2.5,24625
1976,5,24,97100,0,4.58,13.8,2.5,25344
1976,5,25,97100,1.1,4.03,14.3,2.5,21078
1976,5,26,97100,3.3,3.46,12.3,2.9,19365
1976,5,27,97100,0.1,2.19,10.5,4.3,9279
1976,5,28,97100,0,4,14.2,2.9,20246
1976,5,29,97100,0,4.52,16.4,2.5,21496
1976,5,30,97100,0,4.28,15.6,4.9,16930
1976,5,31,97100,4.3,4.2,15.9,4.9,15740
1976,6,1,97100,4.2,1.7,12.6,3.6,9807
1976,6,2,97100,0,2.25,10.9,4.9,9286
1976,6,3,97100,0,1.75,8.7,1.4,9035
1976,6,4,97100,0,2.06,9.6,2.5,9596
1976,6,5,97100,0,4.35,12.2,2.9,23865
1976,6,6,97100,0,5.15,15.3,2,29047
1976,6,7,97100,0,6.16,18.5,2.9,29613
1976,6,8,97100,0,6.31,21.9,2.9,28139
1976,6,9,97100,2.2,6.02,23.4,2,27342
1976,6,10,97100,0,4.52,18.9,2,21921
1976,6,11,97100,0,5.45,20.1,2.9,21934
1976,6,12,97100,0,4.69,20,1,24938
1976,6,13,97100,0,5.68,20.6,2.5,27942
1976,6,14,97100,0,5.19,20,1,28768
1976,6,15,97100,0,4.63,20.5,2.5,18436
1976,6,16,97100,0,4.84,18.5,3.6,19938
1976,6,17,97100,0,5.27,16.4,2,29058
1976,6,18,97100,0,5.6,17.9,2,29196
1976,6,19,97100,0,4.72,18.7,3.6,18857
1976,6,20,97100,0,5,19.5,5.7,16544
1976,6,21,97100,0,5.38,20.7,2.9,24568
1976,6,22,97100,0,5.72,21,2.5,26196
1976,6,23,97100,0,6.53,22.8,2.5,28638
1976,6,24,97100,0,6.41,23.8,2,28493
1976,6,25,97100,0,6.45,24.6,2,27668
1976,6,26,97100,0,6.96,25.6,2.5,28064
1976,6,27,97100,0,7.4,26,2.9,27915
1976,6,28,97100,0,8.11,26.8,4.3,27085
1976,6,29,97100,0,7.22,26.8,2.9,27340
1976,6,30,97100,0,8.61,26.9,4.3,29086
1976,7,1,97100,0,9.54,26.8,5.7,28794
1976,7,2,97100,0,7.66,26.2,2.9,28771
1976,7,3,97100,0,5.7,26.4,1,27391
1976,7,4,97100,0,5.52,25.9,2.5,16393
1976,7,5,97100,0,6.53,25.8,2.5,24631
1976,7,6,97100,0,8.25,26.5,4.3,25821
1976,7,7,97100,0,6.64,25.2,2.9,21194
1976,7,8,97100,5.6,5.68,23.3,2.5,21976
1976,7,9,97100,1.6,3.69,19.8,2,14383
1976,7,10,97100,0,4.17,19.8,2.5,18539
1976,7,11,97100,0,5.39,22.1,2.5,23227
1976,7,12,97100,1.8,5.3,24.8,2,20631
1976,7,13,97100,0.8,2.86,20.5,2,12251
1976,7,14,97100,0,3.36,20.4,2,13565
1976,7,15,97100,0,4.99,22.4,2,22129
1976,7,16,97100,1.8,6.6,26.9,2.5,24368
1976,7,17,97100,3.8,4.6,23.4,2,20166
1976,7,18,97100,0,3.45,22.3,1.4,15972
1976,7,19,97100,0,4.95,22.6,2,22484
1976,7,20,97100,11.9,3.24,20.7,2.5,13486
1976,7,21,97100,5.6,2.17,15.3,2,10245
1976,7,22,97100,11.4,1.33,11.8,2,8343
1976,7,23,97100,0,3.33,15.4,1.4,18816
1976,7,24,97100,0.8,2.56,15.1,1.4,11725
1976,7,25,97100,4.4,2.79,15.4,2,13938
1976,7,26,97100,0.2,2.24,14.7,2.5,10713
1976,7,27,97100,0,4.81,18.8,2.9,24416
1976,7,28,97100,0,3.73,17.3,2.9,15640
1976,7,29,97100,0,3.75,15.7,1.4,22040
1976,7,30,97100,0,5.54,16.9,3.6,26311
1976,7,31,97100,3.7,2.53,16.1,2.5,10358
1976,8,1,97100,0,3.22,13.4,2,18690
1976,8,2,97100,0,2.72,13.6,2.5,13267
1976,8,3,97100,0,2.96,16.4,2,13733
1976,8,4,97100,0.5,2.56,15.3,0.7,15106
1976,8,5,97100,0,2.93,15.5,1.4,15303
1976,8,6,97100,0,4.27,17.9,1.4,24432
1976,8,7,97100,0,4.82,19.2,2.9,22922
1976,8,8,97100,0,5.9,19.4,4.3,24382
1976,8,9,97100,0,5.88,21.2,3.6,21205
1976,8,10,97100,0,4.02,21.2,2.5,11508
1976,8,11,97100,0,3.41,19.5,2,13364
1976,8,12,97100,0,4.08,20.5,2,16609
1976,8,13,97100,0.3,4.1,18.8,2.5,16785
1976,8,14,97100,0,4.02,18,2,20757
1976,8,15,97100,0,5.41,19.5,4.3,21673
1976,8,16,97100,0,5.27,19.5,2.9,23335
1976,8,17,97100,0,4.36,18.1,2.9,17960
1976,8,18,97100,0,4.47,18.1,2.9,20244
1976,8,19,97100,0,4.6,19.1,2.5,21513
1976,8,20,97100,0,5.1,19.5,2.9,21903
1976,8,21,97100,0,4.96,19.6,2.9,22657
1976,8,22,97100,0,6.13,17.2,5.7,23527
1976,8,23,97100,0,6.49,19,5.7,23160
1976,8,24,97100,0,4.9,21.6,2,22183
1976,8,25,97100,0,5.32,20.8,2.5,22427
1976,8,26,97100,2.3,4.65,20.5,2,19637
1976,8,27,97100,4.7,2.51,16.6,2.5,10473
1976,8,28,97100,0.8,2.05,14.8,2.9,11359
1976,8,29,97100,0.2,2.05,19.4,1.4,7331
1976,8,30,97100,0,2.64,18.8,2.5,11078
1976,8,31,97100,1.4,2.88,17.6,2,14077
1976,9,1,97100,0,2.9,16.8,2,14687
1976,9,2,97100,14.7,1.58,13,2.5,6490
1976,9,3,97100,0.1,2.47,12.5,2.5,13666
1976,9,4,97100,8.9,1.59,11.1,2,9037
1976,9,5,97100,0,1.8,13,1.4,9770
1976,9,6,97100,0,3.08,14.1,2,19341
1976,9,7,97100,0,2.74,14.1,1,19207
1976,9,8,97100,3.1,3.31,15.2,2,18730
1976,9,9,97100,6.2,1.39,13.3,6.4,5827
1976,9,10,97100,0.7,1.31,9.1,5.7,5990
1976,9,11,97100,0.4,2.63,11.6,4.9,9946
1976,9,12,97100,1.7,1.96,14.8,5.7,6195
1976,9,13,97100,0,1.71,13.4,2.9,8226
1976,9,14,97100,1.2,1.86,12.4,3.6,9243
1976,9,15,97100,4,1.51,12.2,4.3,6433
1976,9,16,97100,2.2,0.94,9.4,1.4,5390
1976,9,17,97100,0,0.96,10.4,2,5328
1976,9,18,97100,0,2.12,12.9,1.4,13381
1976,9,19,97100,0,2.26,14.7,2,10081
1976,9,20,97100,0.4,1.8,13.4,2,8721
1976,9,21,97100,0,2.9,14.6,2.9,14071
1976,9,22,97100,0,2.83,13.3,2.9,15709
1976,9,23,97100,0,1.82,13.8,2,9487
1976,9,24,97100,0,2.24,18.5,2,10210
1976,9,25,97100,0.8,1.97,18.5,1.4,8178
1976,9,26,97100,0.7,1.5,18.3,2,5874
1976,9,27,97100,7.1,1.34,16.7,1.4,6603
1976,9,28,97100,5.7,1.17,16.6,2.5,4642
1976,9,29,97100,0,1.77,17,2,9107
1976,9,30,97100,1.4,1.62,15.8,2.5,8130
1976,10,1,97100,8,1.13,15.5,2.5,4554
1976,10,2,97100,0,1.49,16.4,1.4,8621
1976,10,3,97100,0.8,1.46,14.5,2,9381
1976,10,4,97100,9.3,1.52,14.8,2.9,7201
1976,10,5,97100,0.6,1.59,10.8,2.5,10110
1976,10,6,97100,0.3,0.86,12.2,4.9,4526
1976,10,7,97100,0,2.62,18.5,5.7,9704
1976,10,8,97100,0,1.5,15.8,1,12146
1976,10,9,97100,0,2.15,16.9,2.5,12556
1976,10,10,97100,0,1.53,15.3,1.4,11435
1976,10,11,97100,0,2.2,18.1,2.9,7052
1976,10,12,97100,7.3,0.93,13.4,1,4682
1976,10,13,97100,8.9,0.64,9.6,2,3746
1976,10,14,97100,0.9,0.86,9.4,4.9,5413
1976,10,15,97100,0,1.42,8.7,4.9,4828
1976,10,16,97100,0,0.94,7.2,1.4,9409
1976,10,17,97100,0,1,6.7,2,8711
1976,10,18,97100,0.6,0.86,8.2,2.5,5788
1976,10,19,97100,3,0.73,9.6,7.1,3496
1976,10,20,97100,1.2,1.18,12.7,2.9,5066
1976,10,21,97100,0.4,1.24,11.3,2.9,7729
1976,10,22,97100,0.1,0.93,10.9,2,4051
1976,10,23,97100,0,1.59,11.6,2.9,5330
1976,10,24,97100,0.1,1.15,11.5,2.9,3620
1976,10,25,97100,0,1.08,8.3,3.6,6805
1976,10,26,97100,0,0.58,6.5,1,4884
1976,10,27,97100,0,0.44,6.3,1.4,3002
1976,10,28,97100,0,0.49,6.3,1.4,2954
1976,10,29,97100,0,1.34,10.6,4.3,7864
1976,10,30,97100,22,0.51,6.9,4.3,2859
1976,10,31,97100,0,0.61,6.3,1.4,4044
1976,11,1,97100,3.8,0.87,5.6,4.3,3484
1976,11,2,97100,10.3,0.84,8.4,4.9,3786
1976,11,3,97100,4.6,0.37,3.7,2,3309
1976,11,4,97100,0.2,0.37,3.4,1.4,2982
1976,11,5,97100,0,0.43,4.3,2.9,2867
1976,11,6,97100,0.7,1.17,7.9,3.6,6153
1976,11,7,97100,0.8,0.44,5.8,2.9,2576
1976,11,8,97100,2.7,1.14,8.3,4.3,6463
1976,11,9,97100,7.9,0.86,8.5,4.9,4011
1976,11,10,97100,5.1,0.56,9.2,4.9,2391
1976,11,11,97100,0.3,0.5,6.2,2.9,2354
1976,11,12,97100,0.8,0.25,2.4,1.4,2317
1976,11,13,97100,2.7,0.28,5.4,1.4,2281
1976,11,14,97100,0.1,0.36,6.1,1,2246
1976,11,15,97100,0,0.39,5.5,1.4,2212
1976,11,16,97100,0,0.44,6.4,1,2179
1976,11,17,97100,0,0.41,6,1,2147
1976,11,18,97100,0,0.42,5.3,2,2536
1976,11,19,97100,0,0.51,5.2,2.9,4825
1976,11,20,97100,0,0.92,2.8,4.9,4770
1976,11,21,97100,0,0.48,0.1,4.3,6412
1976,11,22,97100,0.4,0.16,-0.1,2,2579
1976,11,23,97100,0.7,0.52,2.4,3.6,3178
1976,11,24,97100,3.1,0.45,2.8,4.9,1947
1976,11,25,97100,0.5,0.46,6.3,2.9,1922
1976,11,26,97100,0,0.9,5.8,4.3,1898
1976,11,27,97100,1.1,0.3,4.3,4.9,1875
1976,11,28,97100,3.6,0.61,6.2,7.1,1853
1976,11,29,97100,14.8,0.96,6.3,8.2,3528
1976,11,30,97100,31.2,0.45,7.8,9.9,1812
1976,12,1,97100,7.2,0.65,4.3,3.6,3572
1976,12,2,97100,7.2,0.25,1.6,2.5,1775
1976,12,3,97100,1.1,0.21,0.7,2.9,1758
1976,12,4,97100,4.5,0.21,1.1,3.6,1742
1976,12,5,97100,0.1,0.23,1.1,2.9,2200
1976,12,6,97100,9.7,0.37,2.7,9.1,1713
1976,12,7,97100,7.5,0.48,5.8,6.4,1804
1976,12,8,97100,14,0.54,5.3,7.1,2102
1976,12,9,97100,0,0.37,4.5,2,1831
1976,12,10,97100,0.7,0.16,0.7,1.4,3104
1976,12,11,97100,0.2,0.17,-0.5,4.3,2424
1976,12,12,97100,1.3,0.51,1.9,4.3,2005
1976,12,13,97100,0.2,0.17,-0.9,1.4,3014
1976,12,14,97100,0,0.17,-1,2,1635
1976,12,15,97100,0,0.07,-1.8,2,5273
1976,12,16,97100,0,0.17,-4.9,4.3,3040
1976,12,17,97100,0,0.22,-3.1,1.4,1622
1976,12,18,97100,0.5,0.11,-1,2,1620
1976,12,19,97100,0,0.21,2.2,2.9,2626
1976,12,20,97100,0,0.24,0.7,1.4,1618
1976,12,21,97100,0,0.2,0.8,0.7,1619
1976,12,22,97100,0,0.22,2.4,1.4,1620
1976,12,23,97100,0,0.23,0.6,2.9,1623
1976,12,24,97100,0,0.34,-0.9,2.9,1627
1976,12,25,97100,0,0.28,-3.4,2.5,3049
1976,12,26,97100,0,0.14,-3.3,1.4,3515
1976,12,27,97100,0,0.15,-6.9,2,1643
1976,12,28,97100,1.5,0.14,-7.5,2.5,1651
1976,12,29,97100,0.1,0.13,-10.4,1,1660
1976,12,30,97100,0,0.07,-10.9,1,1823
1976,12,31,97100,6.3,0.26,-3.1,2.9,1680
1977,1,1,97100,9.6,0.66,6.7,8.2,1680
1977,1,2,97100,2.7,0.33,3.4,2,1691
1977,1,3,97100,0.1,0.17,1.7,2,3634
1977,1,4,97100,0,0.23,1.1,1.4,1822
1977,1,5,97100,0,0.24,-0.5,1.4,1732
1977,1,6,97100,2.1,0.25,-0.8,1.4,1747
1977,1,7,97100,0,0.18,-0.7,2,1871
1977,1,8,97100,0.1,0.15,0.2,2,1835
1977,1,9,97100,11.9,0.25,1.2,4.3,1800
1977,1,10,97100,2.8,0.21,0.7,5.7,1819
1977,1,11,97100,0,0.36,-0.1,2.5,1840
1977,1,12,97100,0,0.22,-2.5,0.7,1861
1977,1,13,97100,3.2,0.44,-1.3,3.6,2552
1977,1,14,97100,0.8,0.65,1.9,6.4,2019
1977,1,15,97100,1.5,0.35,1.1,6.4,1931
1977,1,16,97100,0,0.5,1.2,4.3,2013
1977,1,17,97100,0,0.23,1.3,1,3483
1977,1,18,97100,0,0.56,-1.3,4.3,4863
1977,1,19,97100,1.4,0.18,-2.5,2,2038
1977,1,20,97100,0,0.23,1,2,2067
1977,1,21,97100,1.5,0.2,3.2,0.7,4133
1977,1,22,97100,3.3,0.14,3.8,2,2128
1977,1,23,97100,0.4,0.57,6.5,6.4,2160
1977,1,24,97100,1.9,0.32,4.5,1,2192
1977,1,25,97100,8.8,0.09,6.8,9.1,2226
1977,1,26,97100,7.5,1.16,7.9,8.2,3142
1977,1,27,97100,4.5,0.47,5.2,7.1,2424
1977,1,28,97100,1.3,0.68,6.7,3.6,4197
1977,1,29,97100,0,0.64,2.8,2.9,2370
1977,1,30,97100,0,0.63,-1,2.9,2408
1977,1,31,97100,0,0.46,-1.3,2.9,7290
1977,2,1,97100,0,0.21,-4.3,1.4,3828
1977,2,2,97100,0,0.38,-2.3,1.4,2528
1977,2,3,97100,7.5,0.46,-1.8,2.9,3323
1977,2,4,97100,5,0.36,3.2,2.9,2612
1977,2,5,97100,3.5,0.14,6.8,4.9,3915
1977,2,6,97100,2,0.77,6.6,5.7,2841
1977,2,7,97100,11,1.04,7.1,9.1,2744
1977,2,8,97100,1.9,0.72,6.1,4.9,3585
1977,2,9,97100,6.2,0.33,2.4,1.4,2836
1977,2,10,97100,6.6,0.59,7.6,5.7,3252
1977,2,11,97100,3.1,0.64,5.7,4.3,3752
1977,2,12,97100,10,0.42,4.4,1,2980
1977,2,13,97100,1.8,0.61,4.8,3.6,4325
1977,2,14,97100,1.6,0.59,3.5,2.9,3387
1977,2,15,97100,1.5,0.43,3.8,1.4,3130
1977,2,16,97100,2.2,0.61,3,5.7,3181
1977,2,17,97100,7.9,0.35,3.5,2,3233
1977,2,18,97100,9.9,1.94,7.7,8.2,8187
1977,2,19,97100,16.5,0.83,5.1,3.6,3339
1977,2,20,97100,28.4,0,6.7,8.2,3393
1977,2,21,97100,1.3,1.29,7.6,8.2,5187
1977,2,22,97100,0.2,1.58,8.1,3.6,7770
1977,2,23,97100,1,1.02,7.2,2.9,6770
1977,2,24,97100,4.4,1.03,8.6,2.5,3614
1977,2,25,97100,5,0.96,6.8,2.5,5567
1977,2,26,97100,0.9,0.77,1.4,2.9,4946
1977,2,27,97100,0,0.76,-1.3,1.4,8619
1977,2,28,97100,0,0.84,-0.6,1,12273
1977,3,1,97100,0.3,0.76,-0.8,1.4,4170
1977,3,2,97100,1.5,0.39,5,2.9,3961
1977,3,3,97100,0,1.18,10.4,6.4,5480
1977,3,4,97100,0.8,1.47,9.5,5.7,4540
1977,3,5,97100,0,1.37,6.2,3.6,9530
1977,3,6,97100,0,1.58,6.5,2.5,12358
1977,3,7,97100,0,2.28,10.9,2.9,12302
1977,3,8,97100,0,1.75,10.7,2.5,10620
1977,3,9,97100,0,2.17,10.1,2.9,12661
1977,3,10,97100,0,1.85,12.1,3.6,6969
1977,3,11,97100,2,1.06,8.6,4.9,4507
1977,3,12,97100,0.3,0.81,6.8,0.3,6049
1977,3,13,97100,5.6,0.86,5.5,2.5,6721
1977,3,14,97100,4,1.58,7.4,7.1,9308
1977,3,15,97100,0,2.04,8,4.9,9710
1977,3,16,97100,0,3.54,12.4,5.7,10933
1977,3,17,97100,3.8,1.68,11.3,2.9,6012
1977,3,18,97100,5.9,1.5,9.3,2.9,9291
1977,3,19,97100,0.1,1.71,8.5,2.9,9595
1977,3,20,97100,0.1,1.82,7.8,2.5,11792
1977,3,21,97100,11.7,0.77,5.2,1.4,5558
1977,3,22,97100,0.3,0.81,5,1,5837
1977,3,23,97100,0,1.53,9.4,4.9,7085
1977,3,24,97100,0,1.86,11.4,2.5,8997
1977,3,25,97100,0,1.26,10.1,2.5,6367
1977,3,26,97100,0.1,1.24,9.8,1.4,7203
1977,3,27,97100,10.8,1.16,9.8,3.6,6066
1977,3,28,97100,0,1.83,3.5,3.6,13006
1977,3,29,97100,0,1.75,0.3,4.9,16575
1977,3,30,97100,0,2.16,-0.4,5.7,18389
1977,3,31,97100,2.3,1.86,0.2,2.9,17851
1977,4,1,97100,6.7,0.41,5.4,11,5830
1977,4,2,97100,4.6,2.41,7.4,4.3,14462
1977,4,3,97100,4.7,1.28,6,4.9,7219
1977,4,4,97100,1.9,0.81,2.6,1,6248
1977,4,5,97100,0,1.38,3.2,1.4,12120
1977,4,6,97100,0.2,1.66,6,4.3,6140
1977,4,7,97100,0,1.79,3.9,2.5,14539
1977,4,8,97100,0,1.75,3.1,2,14525
1977,4,9,97100,1.5,1.06,-0.4,2,11424
1977,4,10,97100,1.7,1.55,1,2.5,11867
1977,4,11,97100,2.5,1.04,1.7,3.6,8840
1977,4,12,97100,3.6,0.52,2.2,3.6,6504
1977,4,13,97100,4.5,0.99,7.3,4.9,6806
1977,4,14,97100,1.6,1.56,4.1,3.6,12694
1977,4,15,97100,0.8,1.63,4.2,4.3,13754
1977,4,16,97100,0.9,2.11,4,2.5,17272
1977,4,17,97100,0,2.47,6.5,2.5,14914
1977,4,18,97100,0,2.71,7.1,2.9,18337
1977,4,19,97100,0,3.01,6.2,4.3,20299
1977,4,20,97100,0.2,2.9,6.2,2,22646
1977,4,21,97100,0.3,1.24,8.1,3.6,7149
1977,4,22,97100,1.9,4.18,14,7.1,14976
1977,4,23,97100,16,2.34,11.5,5.7,9147
1977,4,24,97100,1.2,2.5,7.3,4.9,15141
1977,4,25,97100,0.5,0.89,6.3,2.5,7623
1977,4,26,97100,0,3.68,14.9,6.4,15554
1977,4,27,97100,0,3.28,11.5,2.9,15887
1977,4,28,97100,0.5,3.28,9.7,2.9,19161
1977,4,29,97100,0,2.31,9.1,2.9,11939
1977,4,30,97100,9.7,1.74,8.7,0.7,10846
1977,5,1,97100,7.4,1.29,7.5,2,8197
1977,5,2,97100,0,2.98,10.2,2,19755
1977,5,3,97100,0,2.43,13.6,1,14132
1977,5,4,97100,2.7,2.69,14.9,2.5,12117
1977,5,5,97100,0,1.73,8.2,4.9,7876
1977,5,6,97100,0,2.86,9.4,2.5,18760
1977,5,7,97100,8.1,2.48,9,2.5,16737
1977,5,8,97100,4,1.42,7.8,2,9457
1977,5,9,97100,2.1,1.55,8.9,2,7928
1977,5,10,97100,0.8,1.19,9.4,4.3,7971
1977,5,11,97100,1.7,1.87,12.7,4.9,10389
1977,5,12,97100,5.7,1.91,12.7,8.2,9510
1977,5,13,97100,2.9,2.99,10.3,5.7,16439
1977,5,14,97100,0,2.75,7.9,2.5,19545
1977,5,15,97100,0.3,2.04,9,2,12428
1977,5,16,97100,0.2,3.79,11.7,4.3,22055
1977,5,17,97100,0,4.58,14.3,5.7,21847
1977,5,18,97100,0,4.86,14,6.4,22037
1977,5,19,97100,0.8,4.69,16,7.1,17146
1977,5,20,97100,0.1,1.41,11.1,3.6,8360
1977,5,21,97100,0,1.69,10.5,4.3,8394
1977,5,22,97100,0,3.96,11.7,4.3,22514
1977,5,23,97100,0,5.44,12.2,6.4,26725
1977,5,24,97100,0,5.95,16.5,4.9,25431
1977,5,25,97100,0,5.83,18.1,3.6,25748
1977,5,26,97100,0,6.24,17.6,5.7,27141
1977,5,27,97100,0,5.73,14.2,4.9,28399
1977,5,28,97100,0,5.24,15.2,2.9,28713
1977,5,29,97100,0,4.12,15.4,1.4,23488
1977,5,30,97100,0,3.98,12.4,3.6,20415
1977,5,31,97100,0,4.85,11.1,4.3,28428
1977,6,1,97100,0,5.17,12.1,4.9,29006
1977,6,2,97100,0,4.59,12.1,4.9,28363
1977,6,3,97100,0,2.07,11.4,2.5,10099
1977,6,4,97100,0,3.05,15,1.4,15679
1977,6,5,97100,15.2,1.94,13.9,2.9,8918
1977,6,6,97100,5.6,1.66,11.6,4.3,9071
1977,6,7,97100,4.9,2.44,13.2,7.1,9902
1977,6,8,97100,7.9,2.46,13.4,4.3,11412
1977,6,9,97100,16.6,3.4,17.9,2.9,15775
1977,6,10,97100,1.2,3.5,17.2,4.3,16062
1977,6,11,97100,0,3.62,14.4,2,20697
1977,6,12,97100,0,4.69,17.9,3.6,24790
1977,6,13,97100,12.4,6.61,21.6,5.7,23578
1977,6,14,97100,0,3.05,16,1.4,16788
1977,6,15,97100,0,2.15,13.8,2.9,13259
1977,6,16,97100,0,1.77,15.2,1.4,8912
1977,6,17,97100,0,4.19,19,1.4,22659
1977,6,18,97100,12.3,3.93,19.4,1.4,20622
1977,6,19,97100,1.1,1.85,15.4,2,8923
1977,6,20,97100,0,2.03,15.2,2,9197
1977,6,21,97100,0,3.33,16,4.9,15047
1977,6,22,97100,0,2.16,15,2.5,9468
1977,6,23,97100,0,4.24,17.9,4.3,20075
1977,6,24,97100,0,4.16,19.4,2,20342
1977,6,25,97100,1.1,2.72,17,2.9,12722
1977,6,26,97100,2.2,2.49,15.1,2.5,12171
1977,6,27,97100,0,2.97,15,1.4,16241
1977,6,28,97100,2.4,3.07,14.3,1,17725
1977,6,29,97100,2.5,2.26,14.8,2,12009
1977,6,30,97100,0,3.22,14.8,2,17565
1977,7,1,97100,0,4.14,16.1,4.3,16600
1977,7,2,97100,0,5.01,17.5,2,29336
1977,7,3,97100,0,5.92,21.3,2.5,28907
1977,7,4,97100,0,5.99,22.5,2.9,28069
1977,7,5,97100,0,6.26,21.4,3.6,28720
1977,7,6,97100,0,5.96,21.1,2.9,28015
1977,7,7,97100,0,5.56,20.8,3.6,27039
1977,7,8,97100,0,5.5,20.2,4.3,24709
1977,7,9,97100,0,2.89,18.4,2,12922
1977,7,10,97100,0,4.78,19.6,2,24645
1977,7,11,97100,0,5.51,21.1,2.9,24206
1977,7,12,97100,2.2,4.87,22.1,1,25249
1977,7,13,97100,2.4,2.66,19.9,1.4,12145
1977,7,14,97100,0,2.38,15.3,1.4,10905
1977,7,15,97100,0,2.41,12,1.4,12624
1977,7,16,97100,0,3.97,13,2,24010
1977,7,17,97100,0,3.59,14.3,2.9,17525
1977,7,18,97100,2.2,3.15,15.3,8.2,13196
1977,7,19,97100,0,2.93,15,3.6,10751
1977,7,20,97100,0.2,3.27,16.3,4.9,11385
1977,7,21,97100,2.8,2.17,14,2,10681
1977,7,22,97100,0,2.74,13.6,1.4,16114
1977,7,23,97100,0,2.1,17.3,1,10741
1977,7,24,97100,26.8,3.14,18.9,5.7,10836
1977,7,25,97100,13.5,1.73,13.5,4.3,8671
1977,7,26,97100,4.9,2.53,13.9,2.5,15131
1977,7,27,97100,1,2.44,14,2,12831
1977,7,28,97100,6.4,2.04,14.8,2.5,10009
1977,7,29,97100,4.5,1.38,14.5,2.5,8119
1977,7,30,97100,0.6,2.71,19,2,12030
1977,7,31,97100,0,3.89,17.2,4.9,19738
1977,8,1,97100,0,1.76,12.9,2,8127
1977,8,2,97100,0,3.87,14.7,2,24321
1977,8,3,97100,0,3.86,16.7,1,23982
1977,8,4,97100,0,3.93,18.4,2,20252
1977,8,5,97100,0,3.96,18.4,0.7,24212
1977,8,6,97100,0,4.65,19.2,2,25297
1977,8,7,97100,8.6,3.03,18.7,2.5,12907
1977,8,8,97100,1.1,3.45,17.7,1.4,19822
1977,8,9,97100,0,2.77,15.9,1.4,14848
1977,8,10,97100,0,2.91,16.1,2,14652
1977,8,11,97100,0,2.77,15.9,2,14968
1977,8,12,97100,14.6,1.79,14.1,2,9658
1977,8,13,97100,10.5,1.49,15.4,2.9,7562
1977,8,14,97100,0,1.85,16.6,1.4,8781
1977,8,15,97100,0,3.27,18.7,2,16704
1977,8,16,97100,0.2,3.4,19.9,2.5,14350
1977,8,17,97100,18.6,1.58,17.8,1,7353
1977,8,18,97100,22.2,3.08,17.5,2.9,16204
1977,8,19,97100,10.4,1.96,15.1,2,9744
1977,8,20,97100,9.9,1.41,13.8,2.5,7065
1977,8,21,97100,3.5,1.47,15,1.4,7630
1977,8,22,97100,0,2.42,15.6,2.5,12518
1977,8,23,97100,10.7,1.43,14.3,1.4,6898
1977,8,24,97100,0.1,2.04,15.3,2,11013
1977,8,25,97100,1.4,2.29,16.1,4.9,9596
1977,8,26,97100,1.9,1.72,15.9,4.3,7458
1977,8,27,97100,0,1.95,15.8,2,8851
1977,8,28,97100,0,3.07,17,2,17472
1977,8,29,97100,0,2.82,17,4.3,13761
1977,8,30,97100,0,2.31,17.9,3.6,10202
1977,8,31,97100,0,2.29,18.3,1,12863
1977,9,1,97100,0,3.14,18.3,2.5,16565
1977,9,2,97100,0,2.52,17.5,1,15277
1977,9,3,97100,0,1.99,16.6,1.4,9423
1977,9,4,97100,0,2.42,16.4,2,13316
1977,9,5,97100,0,2.04,15.9,1,11941
1977,9,6,97100,0,2.85,16.3,2.5,16355
1977,9,7,97100,0,1.49,16.8,2,6242
1977,9,8,97100,9,1.08,12.8,1,5950
1977,9,9,97100,0,1.99,12.6,2.5,10207
1977,9,10,97100,0,2.15,11.3,3.6,10121
1977,9,11,97100,0,2.6,16.4,2.9,13741
1977,9,12,97100,0,3.65,16,3.6,17540
1977,9,13,97100,0,2.84,11.9,3.6,15852
1977,9,14,97100,0,2.24,11.5,1.4,15396
1977,9,15,97100,0,2.11,12.7,2,12751
1977,9,16,97100,0,2.03,11.4,2.5,9265
1977,9,17,97100,0,1.82,9.1,2.9,11451
1977,9,18,97100,0,1.89,8.3,2.5,14358
1977,9,19,97100,0,1.91,8.3,2.9,11672
1977,9,20,97100,0.1,1.34,9.4,2,6051
1977,9,21,97100,2.6,0.85,8.2,0.7,5140
1977,9,22,97100,0.2,0.88,10.2,0.7,5077
1977,9,23,97100,0,1.36,11.3,1.4,8752
1977,9,24,97100,0,2.5,12.4,4.3,12991
1977,9,25,97100,2,0.93,11.3,1,4992
1977,9,26,97100,0,1.34,13.8,1,8889
1977,9,27,97100,0,1.18,12.7,0.7,8091
1977,9,28,97100,0.1,1.58,12.9,2.5,8703
1977,9,29,97100,0,1.86,13.7,2.9,9403
1977,9,30,97100,4.1,1.98,12.1,4.3,11468
1977,10,1,97100,6,1.99,10.5,8.2,7056
1977,10,2,97100,5,1.42,8.6,4.3,7652
1977,10,3,97100,0,1.43,8.5,2.5,10349
1977,10,4,97100,3.1,1.08,9.6,4.3,6430
1977,10,5,97100,21.4,0.76,11.7,3.6,4275
